,0,1,2,3,4,5,6,7,8,9,10
0,0.5734153000000006,3.4109160000000003,0.2554249999999998,0.10324896000000006,0.6787776999999999,0.16243170000000018,0.1772222000000001,1.2755359999999998,2.1060670000000004,-4.3814497,2.5439310000000006
1,0.492343,3.4337359999999997,0.34522350000000035,-0.06021349999999992,0.7261253000000001,0.12158389999999986,0.13958499999999985,0.9938114999999996,1.9112954999999996,-4.346277999999999,1.8522380000000016
2,-0.01177669999999953,6.488467,-1.0925515,-0.5009125000000001,0.5783161999999997,-1.8086445,-0.4297455000000001,-1.7363860000000013,1.1531450000000003,-8.8860221,-0.09171000000000262
3,0.3029112000000005,8.787120999999999,-0.6183735000000006,-0.5225959,0.9954609999999997,-1.7225994999999998,-0.1493856,-0.952985,1.5398150000000008,-8.035029,0.4440880000000007
4,-0.0018057000000002432,7.124964999999996,-2.089556,-0.6683611999999999,0.9955392999999999,-1.4954165,-0.3944593000000003,-1.6625969999999999,1.6723809999999997,-8.689425,0.8132860000000015
5,-0.08030079999999984,6.1411700000000025,-1.4506683000000002,-0.48250899999999985,0.5104576000000005,-1.1976968000000001,-0.4145937000000002,-1.712415,1.535956500000001,-9.164248,0.22340299999999758
6,0.6008724000000001,5.701466,0.2629511,0.11372260000000001,0.8901275000000002,-0.9835354999999999,0.21595019999999998,0.26182000000000016,1.1471254999999996,-4.9727886,1.408894
7,0.5402683999999995,4.5574210000000015,0.01619439999999983,-0.06413430000000009,0.5660624999999997,-0.8458611999999999,0.15933829999999993,0.4218459000000001,1.6780995,-4.9915187,1.1240009999999998
8,0.06391620000000042,7.111060000000002,-1.0458679999999996,-0.8422761000000001,0.49437700000000007,-1.7595463999999998,-0.3379063000000002,-1.6799049999999998,1.4031369999999992,-8.733795,0.36565399999999926
9,-0.09080760000000065,6.213344999999997,-3.525791999999999,-1.0146647999999998,0.6710630000000002,-1.6291573000000001,-0.44300549999999994,-1.422123000000001,1.6799749999999989,-9.005296000000001,0.9313809999999982
10,0.6012079999999997,3.0840889999999987,0.34665469999999976,0.14248616000000014,0.6392190000000002,-0.004165299999999927,0.3216504999999996,1.2308086000000005,1.9347970000000005,-3.900550999999999,2.822647
11,0.17345719999999965,6.231209,-0.5124840000000006,-0.5488677000000002,0.891591,-1.4428267,-0.2958610000000004,-1.1327429999999996,1.3777399999999993,-9.0859376,0.6636120000000005
12,-0.05464299999999955,6.457730000000005,-1.687531,-0.7168424,0.5756275999999998,-1.5097724,-0.4766566999999995,-1.7636470000000006,1.5493290000000002,-9.0887895,0.7899320000000003
13,0.07082549999999976,5.780569999999997,-0.6466819999999993,-0.6020417,1.0296784999999993,-1.7961251999999999,-0.5645818,-1.3261950000000002,1.4970479999999995,-7.980212300000001,0.5866139999999973
14,0.24624200000000052,9.091839,-0.3562655999999995,-0.4337997,1.4137415999999998,-1.5490515,-0.22394340000000046,-1.0140129999999985,1.3997449999999994,-8.573222999999999,1.1732869999999984
15,0.6065046999999995,4.866897999999999,0.3623419000000001,0.1602979,0.6399356999999997,-0.8455708999999998,0.14461000000000013,0.20155699999999932,1.1223150000000004,-5.2876776,1.6172540000000009
16,-0.05811399999999978,4.411296999999998,-1.2275627,-0.5557918000000001,0.5603315000000002,-1.4055071999999997,-0.5140389999999995,-1.335821000000001,1.3212969999999995,-9.357876000000001,0.16849500000000006
17,0.24239049999999995,10.594183000000001,-1.6316413,-0.40606490000000006,0.8484889999999998,-2.2835822,-0.11460120000000007,-1.0446369999999998,1.2642940000000014,-7.740248,0.18380499999999955
18,0.022432300000000183,6.019976,-0.867991,-0.7301742999999998,0.699859,-1.6855663,-0.3311535000000001,-1.3833950000000002,1.3797960000000007,-8.8841864,0.4585000000000008
19,0.2569309999999998,8.999747,-0.6963844000000003,-0.4458568999999999,0.9375116000000006,-1.6121535,-0.2661920000000002,-0.9950060000000001,1.6226020000000005,-8.294803000000002,0.740632999999999
20,0.4444961000000003,4.481009999999998,0.09948139999999972,-0.014647500000000147,0.4771320000000001,-0.4024216999999999,-0.051391399999999976,0.4757474999999989,1.6863770000000002,-5.419881,1.9962540000000004
21,0.2711749000000001,9.86759,-1.2620826000000003,-0.39319400000000004,0.5583995000000002,-2.082401,-0.14953899999999987,-1.0468805000000003,1.477000499999999,-6.768515,0.7864710000000024
22,0.0490162999999999,5.797846999999997,-1.3653579999999987,-0.6938119999999999,0.7723582999999996,-1.5234528,-0.33991530000000036,-1.4448089999999993,1.4232370000000003,-8.386714300000001,0.18168700000000015
23,0.5884039999999997,4.207850999999998,0.43208290000000016,-0.33583889999999994,0.6355458,-0.30920349999999996,0.07691470000000011,0.24237800000000043,1.371931,-4.9069446999999995,1.3323800000000006
24,0.012035899999999877,4.729523,-0.9532340000000001,-0.6909297000000001,0.8372256999999994,-1.4112669000000002,-0.30745369999999994,-0.9491580000000006,1.5514550000000007,-7.679560599999999,0.21490899999999868
25,0.18042749999999952,5.736356000000001,-0.5194497,-0.6019531999999999,0.8079329,-1.9703742,-0.41528900000000046,-1.1760169999999999,1.3234379999999994,-8.627168699999999,0.7363789999999995
26,0.16214369999999967,5.173977000000001,-0.3350088000000002,-0.35978390000000005,0.7534020000000003,-1.8975259000000002,-0.3579306999999998,-1.1799169999999997,1.149014000000001,-8.446273,0.5129210000000022
27,-0.00907319999999956,7.995429999999999,-1.9041759999999996,-0.5774731000000002,0.6516609999999998,-1.5469951999999998,-0.47085190000000043,-1.356015000000001,1.7173950000000016,-8.723935099999998,1.1831969999999998
28,0.08414699999999975,5.906320000000001,-1.0600562,-0.7216843000000002,0.9067970000000001,-1.3785044999999998,-0.5116680000000002,-1.3475359999999998,1.3545470000000002,-8.3278048,0.06934500000000199
29,-0.06727370000000032,6.668281,-1.5994989999999998,-0.9218073000000002,0.4510984999999996,-1.2614546000000002,-0.5184457,-1.5816614999999992,1.6968340000000008,-8.746433500000002,0.8069819999999979
30,0.015694299999999828,6.184264999999996,-1.6745859999999997,-0.8251913000000002,0.6951829999999992,-1.4822186000000002,-0.4710894000000003,-1.4163689999999995,1.7022259999999996,-8.0315798,0.8610599999999984
31,0.7987218,4.159378,1.0040491,0.295863,0.7739500000000001,-0.19706350000000006,0.32991259999999967,0.7275299999999998,1.0286629999999999,-3.9999640000000003,3.4218159999999997
32,0.0007215000000000416,5.7720370000000045,-3.191877,-0.741978,0.5497954999999992,-1.5828671,-0.31199790000000016,-1.8172230000000003,1.1229890000000005,-8.2852767,-0.4952900000000007
33,0.019396999999999665,8.735213000000002,-2.1387684999999994,-0.6890258000000002,0.9283033000000005,-1.7113256999999997,-0.3697574000000001,-1.415699,1.3254190000000001,-9.0460995,0.7425039999999967
34,0.09004730000000016,7.418354000000001,-0.7956362000000006,-0.7340853,0.7454383,-1.2440953,-0.3124425000000004,-1.4044849999999993,1.4023260000000004,-8.396564399999999,-0.0037640000000003226
35,0.04082200000000036,6.024101000000002,-1.5037829999999994,-0.9016008999999998,0.557658,-2.1280639,-0.42075629999999986,-1.6711495000000003,1.305466000000001,-9.1181376,0.5152889999999992
36,0.5306103999999996,4.083087000000003,0.10972059999999928,-0.2908453,0.5870887999999996,-0.23735569999999995,0.06481179999999975,0.7850399000000001,1.6047250000000002,-5.5633853,1.8540770000000002
37,0.24789200000000022,10.547569000000003,-1.3337746999999993,-0.4091871,0.8830876999999999,-1.9973269999999999,-0.1531148,-1.3210040000000003,1.2799180000000003,-8.081938,0.07918599999999998
38,0.09078750000000024,6.979141000000006,-1.0566620999999996,-0.7098143000000001,0.9720702000000001,-1.5938431,-0.32283160000000066,-1.4874409999999987,1.372228999999999,-7.8935390000000005,0.867913999999999
39,0.2777041999999996,10.541657999999998,-1.1578930000000005,-0.3398498000000001,1.038239,-1.622954,-0.17653099999999977,-1.279643,1.3832559999999994,-7.472583,0.30296900000000093
40,0.5527902,3.380592,0.2671789999999996,-0.13559389999999993,0.5910837999999998,-0.6710124000000002,0.09384669999999984,0.6997610000000005,1.8094723000000004,-4.8267546999999995,1.485657999999999
41,0.6755610000000001,6.663693000000002,0.9439755999999999,-0.011193299999999962,1.0994058999999998,-0.35662870000000013,0.25207020000000036,0.7852249999999987,1.6979450000000007,-4.710726999999999,3.4938390000000012
42,0.19298219999999944,5.584910000000001,-0.3909829999999994,-0.46578609999999987,1.0132012999999995,-1.3720972,-0.4486585999999999,-1.4401779999999995,1.3218889999999988,-8.6738894,1.0980640000000008
43,0.5452240000000002,4.134091999999999,0.015423000000000187,-0.44478260000000014,0.6282591999999996,-0.6763885000000001,0.08841389999999993,0.16138399999999997,1.7446739999999998,-5.3822026,1.2139539999999993
44,0.6307844999999999,4.489246999999999,0.32117600000000035,0.16809399999999997,0.6726165000000002,-0.6175412,0.18667169999999977,0.2800249999999984,1.1712290000000003,-5.144328,1.744491
45,-0.007032999999999845,5.798439000000002,-2.0495110000000007,-0.5512762,0.6817313,-1.3805300999999999,-0.20840689999999995,-1.5343,1.3311740000000007,-8.343413,0.1880449999999989
