,0,1,2,3,4,5,6
0,2.6798119999999983,232.61490000000003,256.8430999999998,0.44873859999999954,0.006733945999999998,0.006587619,1.8642789999999998
1,3.499092000000001,256.56140000000005,177.50299999999993,0.47811999999999966,-0.015526020000000001,-0.0035898579999999996,1.336119
2,1.6605952,1.3973005999999994,-0.0002554999999999641,0.15557715000000003,-0.01761771000000001,-0.09135848000000002,0.2158614000000001
3,1.9214230000000008,12.746690000000001,-0.0005829999999997781,0.3376287,0.0008722399999999964,-0.03994852999999998,0.2770355000000002
4,0.49501700000000026,-0.00020225999999995414,-0.00010508000000003515,0.217887201,-0.022526099999999993,-0.13260447999999997,0.12733000000000017
5,0.16221180000000002,-0.00010933000000001858,-0.00046490000000010134,0.039500919999999995,0.009168599999999971,-0.12989951,0.0675543999999999
6,3.1867099999999997,108.69812000000002,82.43865,0.5007820000000001,0.0035914299999999927,-0.003961592,0.5248549999999996
7,4.4962979999999995,143.98249999999996,124.55679999999995,1.1248654999999994,0.014479680000000023,0.006941630000000001,1.0607795000000007
8,1.874175000000001,22.635025999999996,-0.00134240000000041,0.30169920000000006,-0.02034750000000002,-0.015282756000000002,0.4263919999999999
9,0.5615481,-0.00040399999999995995,-0.00026580000000020476,0.16982214,-0.01918327999999997,-0.12436023999999996,0.15270689999999987
10,3.1744709999999987,236.82759999999985,302.76300000000015,0.2149245999999998,0.004697710000000008,0.0,1.735715
11,1.1360789999999996,5.655638999999997,-0.00030679999999994045,0.13686562000000002,-0.03887581999999995,-0.03658952400000001,0.17016220000000004
12,0.31179931999999994,-4.900000000000737e-05,-0.00023146999999990037,0.135767256,-0.029424360000000038,-0.07114313000000005,0.12862419999999997
13,1.0970927000000001,3.9704236,-0.0001331500000000263,0.15580636999999997,-0.020037979999999955,-0.07929011999999999,0.2642774000000001
14,1.6074634999999997,11.7046,-0.00047589999999986254,0.04898250000000004,-0.0007974099999999984,-0.03387214999999999,0.20987610000000068
15,1.954756999999999,117.82404999999994,89.07047,0.4586749000000001,0.03933814000000001,-0.0030093789999999995,1.0902309000000008
16,0.051054600000000006,-0.0005855500000000458,-0.0001295000000000046,0.15809396399999998,-0.022413700000000092,0.016753100000000076,-0.024168020000000012
17,4.059303999999999,81.26171999999997,-0.0032569999999996213,0.4513537999999999,-0.01317663999999999,-0.0041239269999999995,0.08777869999999943
18,0.7240248000000005,14.201840000000004,-0.00033850000000001934,0.41439765,-0.04210251999999998,-0.044728090000000026,0.36751300000000064
19,1.4808523999999998,16.729873999999995,-0.0015495000000003145,0.2625615,0.0029817500000000052,-0.052482100000000004,0.5380229999999999
20,2.5507659999999994,155.04953999999998,166.29749000000004,0.41907470000000036,0.004873279999999994,0.007138177000000001,1.1010410000000004
21,1.477678000000001,67.80129999999997,6.731173999999996,0.39993560000000006,0.0069858900000000085,0.0,0.5203281000000004
22,2.5818960000000004,15.22115999999999,-0.00040200000000001346,0.21016095,-0.004884169999999993,-0.040535844,0.5116015999999997
23,2.7619170000000004,148.80476,112.22649999999999,0.38259359999999987,0.04366041,0.0,0.684921000000001
24,0.20434017000000002,-0.0011297000000001223,-0.00029940000000006073,0.168284708,-0.028457109999999952,-0.12042133,-0.03062790000000004
25,1.7749981000000004,3.2530610000000024,-0.0003657999999999717,0.12848435000000002,-0.030306580000000027,-0.061069399999999996,0.29187039999999964
26,1.4320199999999996,12.024614,-0.0004954999999999821,0.29051107000000004,0.005335069999999997,-0.10400667999999999,0.03621620000000014
27,0.5771242999999999,-0.00023690000000003986,-8.679999999999799e-05,0.15451017,0.016546579999999977,-0.15318150000000003,0.09843510000000011
28,1.3723818999999997,1.4220750000000002,-0.00015516000000004304,0.06729048000000001,-0.028798769999999974,-0.07490766000000001,0.1870151
29,0.07466250999999996,-7.631000000000998e-06,-5.1589999999990255e-05,0.127385435,-0.03572540999999996,0.07829562999999995,0.009812249999999995
30,-0.004396320000000009,-5.690499999999772e-06,-2.0490000000011888e-05,0.141566776,-0.02256011999999996,0.10546768000000001,-0.023681950000000007
31,1.362648,103.24379999999996,61.403099999999995,0.25442440000000044,-0.005143825999999997,0.0024530629999999984,0.9010729999999993
32,0.36252544,-0.0009462000000000081,-0.0012816999999998302,0.17025184999999998,-0.02097500000000002,-0.07456362,0.2688899
33,1.254613,4.718063000000001,-0.00021932999999996206,0.021319920000000048,-0.001330739999999997,-0.03849551400000001,0.1011350000000002
34,2.5532570000000003,30.0214,-0.00274350000000112,0.2619366000000001,-0.023039980000000015,-0.07121286000000002,0.4946311999999997
35,0.27159770000000005,-0.0037951000000004953,-0.00038000000000004697,0.12546305000000002,-0.021967789999999987,-0.09958744999999997,0.22913240000000012
36,2.4679680000000026,138.89216,106.13,0.24614229999999981,0.00840606499999999,-0.002597696999999996,0.8158936999999993
37,2.430795,39.889099999999985,2.717168000000001,0.448847,-0.003906890000000024,-0.014800500000000001,0.3121115000000003
38,2.5091413000000005,2.2373580000000004,-0.0014997000000001037,0.29527845999999996,0.009183689999999994,-0.04221055000000001,0.4394676999999998
39,2.3556430000000006,36.55037999999999,1.3376789999999996,0.3804331999999999,-0.01295919000000001,-0.0062736089999999994,0.27379840000000044
40,4.5313099999999995,229.20923000000016,364.6002000000001,0.37151069999999997,-0.010859999999999995,-0.004444962,1.2976976000000002
41,1.334492000000001,119.00670000000002,92.60347000000002,0.6153468999999996,0.03542627600000001,-0.0019588009999999996,1.3887365000000003
42,1.3845636000000008,1.7589560000000013,-0.00041000000000002146,0.36128042999999993,0.0018333199999999716,-0.03268678,0.4237207000000005
43,1.490718000000001,145.46583999999996,103.08614,0.49998909999999963,-0.01031325999999999,0.003937321000000002,0.9503426999999993
44,2.3545560000000005,90.13519999999994,67.92419999999998,0.33345139999999995,0.004686890000000013,-0.001161812,0.7958855000000007
45,1.7609200000000005,32.352149999999995,-0.0013199999999997658,0.39124749999999997,-0.012153169999999991,-0.022936124000000002,0.2968964999999999
46,2.5093449999999997,32.41256999999999,6.254401700000001,0.24746509999999988,-0.022207319999999975,-0.05019204999999999,0.20839229999999986
47,1.931890000000001,24.49432999999999,-0.0017590000000007322,0.2885917,-0.017890039999999996,-0.027574084,0.06091230000000003
48,1.8106104000000007,11.618545000000005,-0.002618999999999261,0.30108033,0.01980315000000002,-0.03129756,0.3657212000000003
49,-0.002122160000000012,-0.0007877000000000578,-0.0002735000000000376,0.24477200999999998,-0.014444430000000064,-0.03176289999999998,-0.03231243
50,0.7966077,1.3118534000000004,-0.0006868999999998238,0.11186131499999999,-0.016942020000000002,-0.10604316000000003,0.1405603000000002
51,0.19346101999999998,-0.0006255500000000858,-0.00018256999999999302,0.1060938,-0.015061999999999909,-0.06703142000000001,-0.02156310000000028
52,0.17856870000000002,-8.58500000000019e-06,-0.00010968000000000089,0.10827928,-0.018710019999999994,0.023142129999999983,0.10957329999999998
53,0.4621324,-8.207400000000142e-05,-7.51499999999683e-05,0.11484877,-0.04031343999999998,-0.13595094000000002,0.11134699999999986
54,0.23508954999999998,-8.456999999999215e-05,-0.00014804999999995516,0.175382202,-0.040799760000000074,-0.038269100000000056,0.031178499999999998
55,1.664816,14.090154999999996,-0.0007937000000000083,0.21513084999999998,0.009340979999999999,-0.038504870000000024,0.2624576000000003
