1.5789787,2.0460787,1.0732945,0.67421913,1.7600107,1.3577663,2.163323,1.3577663,1.5789787,1.5789787,1.5789787,0.67421913,0.67421913,1.7600107,1.3577663,0.67421913
2.0182872,1.5923436,0.83511746,0.83511746,2.6426828,1.8278245,2.545199,0.83511746,0.0,1.2837548,0.0,0.0,0.83511746,2.4371753,0.83511746,0.0
2.2374668,1.469676,1.469676,0.0,2.6666243,0.0,1.469676,0.98354304,1.7953762,0.0,0.98354304,0.0,0.98354304,0.98354304,2.0406556,1.469676
1.248144,1.248144,0.80733955,1.4121665,2.766522,1.5530382,1.8853576,1.4121665,0.80733955,1.0518363,1.248144,1.4121665,0.80733955,1.5530382,1.0518363,0.48302335
1.7471912,2.5530446,1.2146845,1.2146845,1.9348603,1.2146845,1.2146845,1.5159721,0.7814398,1.2146845,0.7814398,1.7471912,1.2146845,2.229187,0.7814398,0.7814398
2.1782126,1.2837548,0.83511746,1.5923436,2.0182872,0.83511746,2.545199,1.2837548,1.5923436,1.5923436,1.2837548,0.83511746,0.83511746,0.83511746,0.83511746,1.2837548
1.1162338,1.4060969,0.7063924,1.6305468,2.509057,1.1162338,1.4060969,1.1162338,1.4060969,1.6305468,0.7063924,1.6305468,0.7063924,2.2206516,1.4060969,1.4060969
1.980069,0.0,1.1252806,1.6413555,2.4340875,1.980069,1.980069,0.0,1.1252806,0.0,1.6413555,1.6413555,1.1252806,1.980069,1.1252806,0.0
1.5789788,1.5789788,0.8256364,1.4370667,1.9132394,1.8137385,1.8137385,1.4370667,0.495712,1.8137385,1.0732945,1.4370667,0.8256364,2.0037298,1.0732945,1.5789788
2.2714605,1.248144,1.248144,0.80733955,2.841716,1.7863686,1.5530382,1.5530382,0.0,1.248144,1.248144,1.5530382,1.248144,0.80733955,0.80733955,0.0
1.4265683,1.6523399,1.1344906,1.6523399,2.688686,0.72017586,2.126273,1.1344906,0.0,1.6523399,0.0,1.6523399,1.1344906,2.244782,0.72017586,0.0
0.99735856,1.2716315,0.99735856,1.2716315,2.4950404,1.8137385,1.8137385,1.4866424,0.99735856,0.61818415,1.9443216,1.6635052,1.2716315,1.8137385,1.6635052,0.99735856
1.2961433,1.2961433,1.0957346,1.4630159,2.704019,1.4630159,1.4630159,1.0957346,0.8448318,1.0957346,0.8448318,1.4630159,1.4630159,2.0331268,1.2961433,1.4630159
1.6507598,1.7600107,0.0,1.5280923,2.3632097,1.7600107,2.0304072,1.2256119,0.47097972,0.47097972,0.0,0.7898768,1.0312921,2.0304072,1.3882456,0.7898768
1.6486585,1.3350011,1.8870696,1.8870696,2.9549103,1.3350011,0.87546873,1.3350011,0.87546873,0.0,0.87546873,0.87546873,1.3350011,1.6486585,0.0,0.87546873
0.83511746,0.83511746,0.83511746,1.8278245,2.3160534,0.83511746,2.0182872,1.5923436,1.5923436,1.2837548,2.0182872,1.8278245,0.0,1.5923436,1.5923436,0.0
1.5991285,1.3766325,0.68671626,1.0900285,2.0681603,1.3766325,2.1857631,0.68671626,1.3766325,1.0900285,0.68671626,1.5991285,1.0900285,1.9348603,1.9348603,1.0900285
2.0482585,1.3088069,0.51607496,0.85478854,1.9571252,1.4764076,1.7453786,1.1073459,0.85478854,0.85478854,1.1073459,1.4764076,1.4764076,1.3088069,1.9571252,1.3088069
1.5869651,1.8632184,0.5753642,1.8632184,2.4756043,2.0794415,1.2039728,0.9382697,0.5753642,1.2039728,1.2039728,0.9382697,0.5753642,1.734601,1.4136933,0.5753642
1.4696759,0.7495001,0.0,1.6981387,2.8107986,0.7495001,1.4696759,1.8839906,1.4696759,1.1730652,1.1730652,2.0406556,0.7495001,1.6981387,0.7495001,0.7495001
1.6199092,1.6199092,1.4982122,1.0068047,2.8113031,1.6199092,1.359626,1.1986958,1.0068047,1.1986958,0.4567584,1.4982122,1.0068047,1.8262457,1.6199092,0.7691331
1.2716315,1.8137385,0.0,1.2716315,2.6270812,1.8137385,1.2716315,1.8137385,0.0,0.0,1.2716315,1.2716315,1.2716315,2.1633232,0.0,0.0
1.315245,1.6269822,0.5196363,0.85986084,2.6352575,1.315245,1.7526567,1.6269822,1.6269822,1.315245,1.6269822,1.1132538,0.0,1.315245,1.315245,1.1132538
1.9026601,1.5691302,0.6681459,1.7497365,2.4385827,0.6681459,2.0352702,0.0,1.0651363,1.7497365,1.7497365,1.9026601,1.0651363,1.5691302,0.6681459,1.0651363
1.4924009,1.1934701,0.7651207,1.4924009,1.9089895,1.7222334,2.5251315,1.1934701,2.0662959,0.0,1.4924009,0.7651207,1.1934701,2.2021873,1.1934701,0.7651207
2.2571228,1.348554,1.348554,1.348554,2.8965256,1.348554,1.348554,2.2571228,0.0,0.0,0.0,1.9026601,0.0,1.348554,0.0,1.348554
1.7429693,0.94446164,1.4213858,0.94446164,2.1812243,1.4213858,2.4849067,0.0,1.9859155,1.7429693,0.0,2.1812243,1.4213858,1.4213858,1.7429693,0.0
1.461362,1.9162899,0.0,0.9767889,2.0312562,0.9767889,1.7863686,1.248144,1.7863686,1.6370113,0.60319895,2.1343572,0.0,1.461362,0.9767889,0.9767889
0.87546873,1.6486585,0.87546873,0.87546873,2.6100698,0.0,2.0794415,0.87546873,0.87546873,1.6486585,1.8870696,1.3350011,0.87546873,1.3350011,1.6486585,1.6486585
1.004425,1.672571,1.004425,1.004425,2.2671325,1.672571,2.2671325,1.2796845,1.2796845,0.6233514,1.9539038,1.2796845,0.6233514,1.2796845,1.004425,0.6233514
2.2206516,1.8137383,1.1162338,1.4060969,1.9685099,1.6305468,2.2206516,0.0,1.4060969,1.4060969,0.7063924,2.2206516,1.1162338,1.4060969,0.7063924,1.1162338
1.3350011,0.87546873,1.3350011,1.6486585,2.0794415,1.8870696,2.0794415,1.3350011,0.87546873,0.87546873,1.6486585,0.87546873,0.0,0.87546873,1.8870696,1.6486585
0.59361756,2.0127954,0.96357596,1.4450597,2.6932037,1.6199093,0.59361756,0.59361756,1.6199093,0.59361756,1.2330205,1.2330205,0.96357596,1.8981721,0.96357596,0.96357596
1.3985946,1.7181591,0.566663,1.5710881,2.061963,0.92614305,2.3897614,0.92614305,0.92614305,1.3985946,0.92614305,0.566663,1.1900145,1.8463477,0.92614305,1.1900145
1.4291761,1.7514385,0.5843443,0.95074195,2.4943125,1.2183026,1.9947704,1.2183026,1.6032332,0.95074195,0.5843443,1.4291761,1.2183026,1.8804876,1.2183026,0.5843443
2.0281482,1.686399,0.0,1.686399,2.2823825,0.0,0.0,1.1631508,1.686399,1.686399,1.1631508,2.0281482,1.1631508,1.1631508,1.1631508,1.1631508
2.1523361,1.0651363,1.5691302,1.0651363,2.4385827,0.0,2.4385827,0.6681459,0.0,1.5691302,0.0,1.5691302,1.0651363,2.0352702,0.0,2.0352702
1.734601,0.7731899,1.9218127,1.734601,2.5389738,1.2039728,1.2039728,2.3353748,0.7731899,1.5040774,1.2039728,1.5040774,1.2039728,1.2039728,0.7731899,0.0
1.7999228,1.2597642,0.81637985,1.56588,2.1487076,1.2597642,1.9894451,0.81637985,1.2597642,1.2597642,1.7999228,1.56588,0.0,1.56588,0.0,1.56588
