,0,1,2,3,4,5,6
67,16.725935,750.5751,504.43466,4.619734,0.06988622,0.0,7.181894
68,0.33462942,0.0,0.07679315,0.068085976,0.8807351,0.3123612,0.34744096
69,1.6042024,1.3429567,2.2254767,0.04765451,0.4334233,0.33476853,2.6285725
70,4.354352,12.009138,0.77682334,0.24431331,0.30564934,0.3305175,3.8081777
71,16.267303,892.2833,975.2026,4.8582497,0.07913742,0.027133232,7.784111
72,14.608391,517.0418,118.17142,3.8808815,0.11749134,0.0,7.5579424
73,16.15483,757.68634,480.73865,4.31981,0.034762286,0.0,7.7926097
74,5.151797,18.301601,0.78283733,0.2271715,0.24482892,0.4260695,4.191291
75,6.151981,37.406685,1.8864064,0.34035927,0.349708,0.16599135,4.361579
76,17.233688,868.451,704.48193,5.333407,0.12581596,0.03687733,7.5796533
77,12.901587,306.02878,43.414665,2.1666625,0.13687344,0.025864407,6.209753
78,0.48190445,0.09197443,0.42999542,0.08879499,0.6700086,0.68420583,0.70564026
79,15.974896,863.0132,739.5408,4.730887,0.0804283,0.0,7.6066575
80,12.854837,394.3237,57.91318,2.9350028,0.10598429,0.021895401,6.6248775
81,9.652092,171.5348,6.996524,1.4222363,0.19854648,0.034041546,5.924558
82,1.6750982,0.7215197,1.0944498,0.034358203,0.48900947,0.48290277,1.7341052
83,12.281968,420.6096,96.625206,2.855534,0.23029853,0.059562903,6.568923
84,12.859732,364.7251,46.20285,2.716628,0.09778168,0.022392627,6.328035
85,12.138129,319.73483,34.86508,2.4801404,0.12899993,0.032657154,6.410246
86,0.61247253,0.15534404,1.2355875,0.055423144,0.5521709,0.67999244,1.4990473
87,4.9344673,20.854933,2.2982347,0.21982427,0.3990518,0.30872673,4.283235
88,12.604443,264.09213,18.491554,1.7313308,0.12732758,0.05883613,5.925072
89,0.29889843,0.022603797,0.23392974,0.03944444,1.0647076,0.46855065,0.39662996
90,1.7769333,0.97579587,0.7835197,0.119534604,0.4370189,0.36257812,3.0059886
91,6.51804,36.473103,1.7630653,0.25592336,0.14932218,0.12932052,3.5322385
92,15.479336,645.68787,227.53629,3.687524,0.11466695,0.012371094,7.7179437
93,14.39519,596.24976,197.0065,3.2422924,0.08477231,0.0,7.6994214
94,16.044237,820.90894,682.62427,3.9876094,0.08442138,0.00998361,6.4527235
95,2.995632,1.6506033,0.5392969,0.07539173,0.38453358,0.3472286,3.2851596
96,0.58857304,0.19192456,0.9935659,0.10324492,0.40042567,0.54101956,1.4491043
97,6.9204726,67.37693,4.3302608,0.72996914,0.23234092,0.2945401,4.662685
98,0.19807479,1.095872,1.089881,0.07091201,0.63838166,0.654326,0.353132
99,16.50911,866.9008,977.9108,5.3019376,0.12070348,0.0,7.5513644
100,12.780721,389.4585,35.706326,2.4167104,0.21005301,0.019154914,6.63737
101,15.353712,864.2063,835.7207,4.557348,0.09228212,0.009302444,8.078091
102,0.36233804,0.8814001,2.702208,0.096579954,0.44190463,0.5405355,2.9534667
103,6.3753257,45.117863,3.6706727,0.5724121,0.3218156,0.17790014,4.748807
104,15.047507,711.88367,417.44238,3.8513763,0.065386206,0.013436847,6.7411737
105,15.912057,1000.8728,1262.956,5.007138,0.07939261,0.0,7.689939
106,6.517198,61.673065,2.6182184,0.7156898,0.18194696,0.118490286,4.427195
107,14.577913,647.74634,369.57236,3.8409462,0.14371765,0.049215123,7.579442
108,15.732877,1073.8147,1569.535,5.4886155,0.10806723,0.015201295,7.331967
109,0.32607007,0.033040307,0.28262618,0.05322132,0.71210176,0.4364906,0.43389523
110,11.167488,225.40204,16.845854,1.6377796,0.23090707,0.055035062,6.108881
111,14.168369,477.63037,125.93703,3.6919456,0.1549638,0.012107388,7.204269
112,16.385347,853.5941,735.5407,4.9994335,0.054840542,0.0,7.5395904
113,9.127669,149.32558,7.875839,1.16866,0.2149086,0.12062033,5.870936
114,0.36228842,0.031193607,0.21696874,0.011007935,1.01689,0.5211552,0.4165411
115,0.4242526,0.08116767,1.830583,0.055235717,0.6472654,0.64256024,1.4436486
116,12.373455,339.0492,22.328346,2.4117384,0.22842386,0.03153204,7.112631
117,2.6614797,3.554457,1.6093689,0.22513115,0.31374416,0.4505541,3.261807
118,0.32394683,0.0,0.099399336,0.057502113,0.80725414,0.23040533,0.37466782
119,0.83096963,1.0646921,2.6570024,0.22458535,0.5664275,0.39086598,3.1558976
120,14.9333935,687.1222,394.04498,3.9878972,0.09532304,0.017172944,7.0501547
121,4.426779,11.687597,0.6765913,0.14100295,0.27204236,0.25280732,3.9565816
122,0.44136566,0.069880515,0.94306517,0.1177098,0.7525083,0.70463854,1.684338
123,5.2707725,19.806969,1.1177784,0.153987,0.44875884,0.12855005,4.2241907
124,14.310641,662.83075,301.5945,4.058652,0.095040254,0.01876464,7.091271
125,13.394317,563.7811,151.93803,3.5960326,0.13169028,0.035028882,7.2934136
126,7.779786,78.50205,2.0238554,0.6847866,0.242561,0.17362843,4.6503487
127,15.41979,663.4286,370.70587,3.6221068,0.06382316,0.028540187,7.9256763
128,9.06543,117.339966,3.0764797,0.99626696,0.17313664,0.080258936,5.060567
129,16.155537,961.57794,1395.2357,5.8637977,0.17117584,0.024000555,7.5408707
130,11.05409,218.29633,14.552945,1.557727,0.2346554,0.09597424,5.1578
131,0.32664877,0.1591379,0.4029443,0.070155226,0.77448964,0.64946055,0.5848957
132,13.618693,517.5596,151.76703,4.02685,0.19820273,0.015520099,7.4917192
133,16.06716,804.7615,566.84705,4.8348813,0.06016169,0.02364033,7.468893
134,3.2224188,2.6822073,0.789428,0.19198859,0.39503217,0.2680017,2.8805656
135,15.321791,689.81946,469.9002,4.362387,0.116706096,0.0,7.519842
136,5.5335894,30.069832,0.583071,0.28561902,0.2658366,0.19650131,3.9858742
137,15.614232,784.4926,569.16266,4.809386,0.05268956,0.0056042573,7.167474
138,0.5950337,0.0842697,1.5601227,0.11766763,0.6186082,0.6616647,1.3754091
139,1.3391246,0.13984483,0.44866806,0.054398518,0.55609155,0.4570877,1.3358458
140,7.4663515,91.150986,1.8398889,0.6895488,0.18373713,0.14579096,4.959312
141,5.834403,49.35744,3.6272588,0.48140192,0.32374293,0.18920994,4.883251
142,12.453843,320.73093,74.56286,2.6209588,0.17584303,0.034682103,7.1217003
143,4.3913293,13.616439,0.80847013,0.19793543,0.20128746,0.27331483,4.251031
144,15.175164,762.9591,471.39758,3.9739234,0.10629102,0.019014813,7.400778
145,17.21675,816.48804,562.8041,4.6872153,0.105794914,0.05616126,7.145889
146,16.589682,558.78937,164.2508,3.7648249,0.17244262,0.020451255,7.6592298
147,8.242501,114.42478,3.3110862,0.8388297,0.24509427,0.12923567,5.3351345
148,13.898034,460.158,62.642677,3.4680445,0.12570561,0.0,7.4263277
149,15.4306555,1020.24536,1280.011,5.2947836,0.08935872,0.0,7.4039307
150,12.530852,335.16275,51.790577,2.3375208,0.15358263,0.030248329,5.6380057
151,0.30829236,0.017883917,0.11163238,0.03461817,0.9164706,0.40421063,0.27227214
152,14.220747,713.43945,410.15295,4.0122986,0.11843038,0.0,7.418031
153,16.26837,739.78595,417.2003,4.1414886,0.04868471,0.016647652,7.3698997
154,9.73458,168.89746,11.799961,1.2008249,0.19990075,0.06703343,5.872814
155,15.22848,752.93134,516.6714,4.5925984,0.13661931,0.0,7.40076
156,14.995799,731.0272,435.14178,4.113944,0.072514355,0.010066021,7.441419
157,13.770918,639.73645,263.2214,3.7375672,0.17770222,0.008725226,7.1143293
158,14.806108,570.5557,184.23679,3.9950433,0.135929,0.016325498,7.9800487
159,2.6202304,1.5962987,0.60565907,0.07976344,0.36853892,0.32749486,2.7034242
160,14.307088,476.6366,91.98015,3.6878753,0.114941046,0.0,7.237774
161,0.40534887,0.029950235,0.19345316,0.0589219,0.8205474,0.33290565,0.3789433
162,0.41731346,0.19597727,0.9579376,0.052474122,0.60274637,0.61429757,1.1262858
163,5.096316,20.433723,1.4665492,0.29361326,0.39129353,0.21475272,4.205612
164,16.151663,830.5297,658.1905,4.5189123,0.06364108,0.0077165896,7.7059665
165,12.675399,329.20734,23.65812,2.2406511,0.12604,0.060463026,7.0082493
166,0.43397757,0.01511303,0.36762026,0.05117564,0.5905103,0.5229358,0.96065825
167,4.0285125,5.2098956,1.0810902,0.17918396,0.26196906,0.23855446,3.4186387
168,14.962848,598.8379,201.05917,3.6489203,0.13021234,0.014665616,7.671485
169,14.505054,623.09174,229.74167,3.6139073,0.09547157,0.0047700508,7.5281677
170,2.2049654,0.8359464,0.5263292,0.015583705,0.4676166,0.4921795,2.3141112
171,1.6612977,1.5400414,0.798885,0.13012065,0.42492053,0.39892015,3.1990948
172,12.580615,525.63525,154.3367,3.2379868,0.19854645,0.015160064,7.3519025
173,16.084805,778.61035,509.00143,3.6313472,0.12734242,0.013094568,6.963996
174,0.754601,0.020125909,0.32710534,0.099675655,0.5493501,0.5872577,1.1335762
175,17.643824,936.45624,897.4258,5.064777,0.11752759,0.016831538,8.298806
176,16.702402,933.6908,940.1054,4.9483986,0.08001092,0.0,7.7215633
177,15.142482,786.3948,615.81915,4.7043147,0.16107777,0.008083932,7.635209
178,14.784303,689.6981,415.0555,3.90057,0.11958592,0.010671066,7.4040995
179,0.54501194,0.035423808,0.27046436,0.048421502,0.7623518,0.6244895,0.8016484
180,2.3735013,1.6788048,1.0618128,0.12429909,0.3670642,0.33719024,3.1157029
181,0.27123797,0.14194168,0.36551923,0.099831454,0.68917084,0.60363066,0.5127587
182,10.841406,183.28732,14.2980995,1.8295609,0.31658667,0.032085534,5.511335
183,12.422483,435.7174,113.20833,2.5976996,0.15437481,0.046508286,6.708526
184,8.08036,69.47464,4.2997236,0.8825006,0.23197444,0.218957,4.597717
185,10.754969,207.24469,18.85102,1.5995154,0.17226201,0.077927,6.509728
186,6.544407,54.19028,3.379701,0.41722602,0.20845488,0.17063148,4.409773
187,13.760295,452.00003,102.93846,2.8918474,0.15540034,0.017774327,7.372496
188,14.708789,887.8214,1095.3904,4.5730376,0.016264945,0.0,7.308912
189,0.27739167,0.034578986,1.1076514,0.029333822,0.6705773,0.86910206,0.8287366
190,0.347044,0.13167572,0.4102189,0.035729863,0.663738,0.6707307,0.9312562
191,0.27248207,0.038894415,0.19542146,0.026280299,0.9411814,0.6035826,0.5500264
192,4.369911,8.569002,1.6755464,0.18582228,0.2622484,0.31594428,3.3681238
193,0.29344732,0.17475136,0.4151159,0.06291936,0.8551041,0.8412657,0.46044156
194,0.47746733,0.008089482,0.13101166,0.028305091,0.79053307,0.27522185,0.60660017
195,0.23314963,0.7365565,0.6388735,0.06167395,0.8344706,0.7541694,0.30857387
196,9.747969,143.78252,6.8951964,1.5965352,0.27573436,0.07303232,5.1328
197,8.508792,128.01863,7.095658,1.286433,0.2057436,0.18806654,4.7687545
198,6.8876076,51.846905,1.1501867,0.47770444,0.301202,0.24093582,4.76198
199,14.892324,932.3349,1166.2163,4.779331,0.06824589,0.0,7.34238
200,3.27629,1.210403,0.688204,0.11114125,0.35462138,0.27559227,2.3059926
201,0.3212287,0.0,0.069094315,0.06383912,0.88924414,0.3397684,0.25378218
202,6.4718843,55.5487,1.9721217,0.5577569,0.29340944,0.18174072,5.314295
203,11.0443125,239.43814,10.968113,1.5838301,0.1781592,0.04700433,6.439254
204,1.2050581,1.4139681,1.35674,0.28403762,0.3066036,0.22650571,3.3689978
205,0.6303065,0.046257153,0.44396222,0.1023013,0.563773,0.5473774,0.6421542
206,10.508904,201.89168,10.129529,1.6305017,0.1928492,0.030586587,5.816075
207,16.385065,959.3718,1120.6201,5.2905183,0.09855828,0.0091841165,7.9659686
208,15.037012,674.7446,315.0972,3.740977,0.09852031,0.015109116,6.76232
209,14.558723,661.3288,278.75558,3.4273424,0.10298331,0.062498912,6.196087
210,14.973916,651.5654,217.8592,3.798903,0.15134108,0.0,7.9725757
211,10.2055235,213.51294,7.10864,1.5104729,0.22412965,0.07846674,6.134382
212,10.431921,222.07127,13.14788,1.597109,0.18967408,0.07660394,6.874606
213,6.461458,40.142807,1.6148926,0.59218025,0.25626117,0.2759142,4.3884244
214,16.070736,766.93066,452.0398,4.1408205,0.15904899,0.019656722,7.714439
215,14.3407755,488.7296,143.12495,2.998893,0.1350965,0.02605782,6.7738323
216,2.4558067,2.0570226,0.5295555,0.07105986,0.3029569,0.2637361,3.1477041
217,1.016862,0.18660222,0.67763406,0.10396671,0.38016528,0.4542276,1.8976339
218,1.90421,1.8385547,0.45693627,0.11549878,0.4861849,0.41823897,3.3374577
219,7.6939616,113.89371,2.646407,0.8614896,0.387304,0.13241187,6.34871
220,9.815891,171.00748,3.2214792,1.347739,0.04680525,0.1325178,5.371973
221,16.0464,786.8884,559.50836,4.187278,0.1307154,0.009760887,7.9277606
222,13.8872795,632.7491,252.25212,3.5491836,0.085447565,0.011584409,7.864541
223,4.691739,17.59388,1.2228646,0.22718753,0.20898731,0.29428688,4.3263135
224,7.568445,69.61989,5.5784364,0.5036589,0.270419,0.18331037,5.119527
225,0.7242968,0.03823848,0.22463582,0.08107441,0.5482498,0.53099585,1.0164962
226,14.052403,505.4745,134.80072,3.2384026,0.12597841,0.0,7.404379
227,14.247382,455.44662,97.62075,3.1475685,0.13038194,0.011744775,6.9530644
228,8.361167,127.54307,9.407914,1.2531147,0.12341477,0.13982885,5.970304
229,2.508412,1.0051315,0.706551,0.1591747,0.44895634,0.31084687,2.793685
230,8.133028,90.024284,1.1370255,1.0291193,0.256884,0.17308873,4.9096084
231,1.6238334,1.4941229,0.57546043,0.18240437,0.5921493,0.31529823,3.0729725
232,15.567834,798.4716,591.7987,4.4562044,0.09679535,0.015115649,7.1812153
233,14.9080105,646.7379,273.20483,4.1404014,0.07398748,0.0,7.539449
234,0.81059307,0.16672504,2.112341,0.0,0.5995521,0.6656266,1.276391
235,16.28518,729.9187,348.65738,3.8799222,0.1409458,0.04221441,7.502114
236,15.64421,847.41376,696.2351,5.2660313,0.121571094,0.0,7.381056
237,0.32914156,0.0,0.046555802,0.10048988,0.81917125,0.28763887,0.3411902
238,15.792034,794.45197,600.9503,4.3167243,0.13675117,0.0,7.729539
239,6.3403625,39.941414,1.9993919,0.3052467,0.28250557,0.24860618,4.630501
240,14.275995,743.5265,444.89166,4.0091476,0.08135109,0.007950065,7.1365247
241,0.6696468,0.122913264,2.1356347,0.13089901,0.49922043,0.5029074,2.1442795
242,15.87338,828.3525,683.41876,4.211246,0.08397833,0.0,7.7320843
243,11.161278,237.50774,31.711117,1.9344051,0.15475665,0.03176611,5.8883
244,10.276942,168.0443,7.3844247,1.5667444,0.19890822,0.016322222,5.2536054
245,11.954639,301.95056,11.348198,2.3149834,0.19645125,0.049838122,8.02803
246,14.400012,722.9429,473.70734,4.1456842,0.11084382,0.0,7.726946
247,3.0794673,0.49822044,0.2781459,0.074177966,0.44367206,0.5138401,2.3757467
248,10.007793,182.05153,3.113745,1.4412858,0.13700972,0.10219667,6.15044
249,7.2819977,63.228153,0.96219003,0.6116907,0.37388784,0.14431465,4.5543537
250,14.730272,701.96234,394.37708,3.624047,0.09254269,0.02787522,7.379452
251,0.43356976,0.0,0.22870968,0.033435382,0.831878,0.59256357,0.5642312
252,4.1741295,4.6861534,0.8568083,0.18665606,0.31495187,0.3429313,3.131283
253,1.782853,1.4388561,0.6820576,0.20636086,0.48962095,0.38667426,3.0605588
254,0.46560013,0.06651226,0.29710856,0.06589267,0.838312,0.77759755,0.95914584
255,0.338227,0.77748936,0.6864674,0.07958553,0.8744346,0.777432,0.5947927
256,3.775882,5.239228,1.1639444,0.24807975,0.22855954,0.37063894,3.356217
257,9.21841,130.87183,3.0014102,0.8201181,0.30900252,0.07235595,5.318259
258,0.6127813,0.06744893,0.19666252,0.04160665,0.61137736,0.50746065,1.415546
259,14.194798,432.14392,70.80156,2.9846163,0.10132972,0.027246833,6.838965
260,11.3596325,258.172,30.962038,2.069985,0.16307531,0.0,6.0334272
261,15.817768,775.05054,673.4965,4.747394,0.13884427,0.009209339,7.396749
262,10.520417,195.72614,8.968243,1.5203068,0.4076967,0.03547187,6.2957087
263,14.656301,652.0985,293.61017,4.0682783,0.09380478,0.023733329,7.315205
264,11.86568,315.95068,24.338825,1.7269574,0.2841432,0.060599923,7.0603466
265,0.32523698,0.012275899,0.02571074,0.053945303,0.83637244,0.18385455,0.4481107
266,15.915787,945.58276,1099.0739,5.004123,0.09405062,0.006499968,7.4844427
267,6.587178,35.034897,2.4377325,0.4328539,0.25049418,0.24788879,4.142908
268,4.622159,12.200309,1.32806,0.31455913,0.33685434,0.21967855,3.9938827
269,14.87367,560.86206,160.8809,3.613912,0.110070355,0.012196498,7.968175
270,0.3157736,0.3280362,0.46367407,0.07407203,0.54081106,0.64521474,0.6276911
271,14.727595,766.7087,520.0351,4.1475706,0.08844872,0.010664166,7.1623626
272,15.209397,664.6581,315.72433,3.8132193,0.06754555,0.05085287,7.635021
273,14.529856,600.038,255.17094,3.3685482,0.096572995,0.006609944,7.618061
274,0.22656496,0.09605928,0.2850532,0.07215698,0.8805552,0.84742105,0.6005194
275,12.8958025,429.5524,41.656693,3.5093467,0.13292657,0.037745856,7.1588054
276,13.177819,390.5029,45.06743,2.6822572,0.19172123,0.08419466,7.4331746
277,5.8558636,28.091492,0.80027956,0.31206247,0.31346616,0.25720587,4.3298416
278,9.01324,93.07324,7.1795425,1.1842521,0.30945936,0.15626912,4.594311
279,5.202761,26.15079,3.4987025,0.45605496,0.2752731,0.19988807,4.112849
280,14.865555,571.82715,189.35896,3.476414,0.13012548,0.01866252,7.432236
281,14.5401,471.59644,92.85794,3.251832,0.11525852,0.019524643,6.375568
282,8.0119915,100.3428,3.289516,0.7025388,0.29126513,0.11028671,5.0587773
283,11.0134325,216.56989,8.49326,1.8339198,0.30141383,0.10031913,6.2955637
284,10.3496,175.36829,7.8379693,1.3281918,0.16265781,0.0757562,5.8126884
285,0.18499956,0.5509568,0.8517368,0.09051068,0.7190447,0.66666883,2.3708208
286,16.19741,715.96014,345.66614,4.1217704,0.1164946,0.023699975,7.248922
287,4.0368133,5.7902346,0.7054688,0.18088281,0.30822298,0.44554347,3.4509392
288,15.0909605,650.3705,206.07434,3.920812,0.08058168,0.0,7.5773973
289,4.3734255,11.884192,1.8651191,0.23930852,0.22135124,0.33498043,3.6296828
290,10.966377,201.50735,8.618236,1.5746263,0.18979257,0.02546215,6.1497574
291,13.559967,445.2011,67.06193,3.6450179,0.11395096,0.048542958,7.6839366
292,0.43081215,0.00922831,0.5161629,0.08022629,0.62936896,0.5143766,0.92828566
293,15.038167,697.1708,412.47287,4.064009,0.08998381,0.012546056,7.576452
294,16.658924,778.9831,529.3768,3.5988522,0.079520985,0.0,6.905813
295,12.410977,251.2159,7.1833487,1.7236669,0.12892772,0.07776952,6.108313
296,13.670685,395.1381,74.70083,2.8478432,0.13900942,0.03042078,6.7453127
297,12.693331,370.6765,62.2039,2.982348,0.11600224,0.036614526,7.2618103
298,10.218317,161.15215,15.10372,1.6665175,0.30478856,0.10184278,5.4691052
299,5.6865363,25.522535,4.6942086,0.23737837,0.20987564,0.24070722,4.2270107
300,6.9728584,82.03321,2.7394557,0.9984542,0.2778157,0.06397282,5.5817943
301,4.7981653,16.253756,3.9169734,0.39455596,0.15942973,0.30951175,4.126502
302,11.187156,308.13156,24.935308,2.2181332,0.19472766,0.0,6.825889
303,16.372072,613.98724,209.93774,3.5726688,0.09505391,0.04207834,7.1268682
304,14.870475,778.9898,499.23715,4.5106363,0.17638676,0.0,7.7365866
305,14.23984,469.15234,122.84769,3.2905457,0.14319095,0.02457199,7.2780347
306,15.935701,791.258,576.0139,4.676054,0.1678461,0.0,7.2528844
307,2.552438,2.4960737,0.37854898,0.11080255,0.2679794,0.3039503,3.0788999
308,1.9144996,1.6364789,0.67744845,0.14307646,0.4014871,0.3658435,3.5188177
309,12.9510355,345.5487,20.054676,2.6918721,0.052715927,0.0,6.802479
310,15.258635,1036.5547,1512.6907,5.694003,0.0895702,0.011755669,7.6216545
311,7.4659934,99.62441,6.455698,0.7172765,0.19054744,0.14689575,6.38037
312,15.274849,667.0611,237.75343,4.3237467,0.10106017,0.028814077,7.225165
313,11.098139,208.72658,16.206615,1.6962266,0.4136514,0.0,5.445934
314,7.8285575,87.00106,3.9897823,0.76462793,0.23714362,0.13953644,4.8015385
315,16.644716,739.42706,364.3164,3.8363962,0.16134115,0.023348603,7.7331595
316,11.056155,259.63458,22.575142,1.9104855,0.13655028,0.0320373,6.5344815
317,7.320598,62.73442,1.2627184,0.3392981,0.37264866,0.2181553,4.555596
318,10.131099,180.25946,10.334182,1.265135,0.18945086,0.039574023,5.9858503
319,10.3732395,187.04251,18.014828,1.696837,0.22109894,0.061544415,5.3098016
320,14.973612,478.56012,110.24117,3.0608785,0.118883535,0.0,7.1795936
321,0.3509592,0.06986475,0.1090883,0.08337034,0.78122246,0.4600259,0.3723878
322,3.2535138,3.5625503,0.6195681,0.12349712,0.29381543,0.36794367,3.4329765
323,6.104766,48.957756,2.688933,0.6504235,0.24690118,0.13314182,4.911654
324,2.9906738,2.6611795,0.40627354,0.08940977,0.4415559,0.43962088,3.353914
325,5.1606617,20.952188,0.97444856,0.22540593,0.1437885,0.33726624,4.597282
326,0.60160094,0.1305314,0.47744182,0.07077915,0.44425327,0.57193893,1.225484
327,10.893841,199.54076,12.1477,1.4942752,0.13904284,0.041889183,5.549912
328,15.34079,680.90485,307.08228,3.9407403,0.1227256,0.01656523,7.6878147
329,14.884987,546.46606,90.58625,4.267851,0.12878504,0.029713195,7.7916527
330,1.4178419,1.3736541,1.3971969,0.17261076,0.3998653,0.3310642,3.1025803
331,12.037462,250.58875,15.377809,1.8495001,0.102247655,0.065139815,5.9205055
332,15.915747,820.73364,523.7881,4.5396695,0.119247146,0.016930446,7.3062806
333,2.1939843,0.50191414,0.8990101,0.1334272,0.43853664,0.4278094,1.914131
334,7.187149,67.74859,4.286915,0.96404886,0.4414036,0.10658851,5.052461
335,15.922929,855.972,711.82465,4.7454042,0.04356778,0.008279775,8.214241
336,12.364629,248.10661,22.431925,2.024015,0.16611221,0.054290466,6.5232096
337,15.354715,703.5836,292.37164,3.625371,0.07695234,0.024172653,7.5910473
